SpecObjID ObjID Red zSpec extinctionU extinctionG extinctionR extinctionI extinctionZ uberColorU uberColorG uberColorR uberColorI ModelMagErr_U ModelMagErr_G ModelMagErr_R ModelMagErr_I ModelMagErr_Z
82132247972413440 587722983355515025 0 0.0796632 0.1055692 0.07767679 0.05633768 0.04271916 0.03028842 1.61413 0.7988911 0.4418011 0.2984209 0.04078077 0.006637748 0.004822664 0.004771875 0.01139317
82132249738215424 587722983355777219 0 0.0720288 0.09871639 0.07263458 0.05268066 0.03994615 0.02832231 1.87188 0.863369 0.4011021 0.2878485 0.0400007 0.004850398 0.003735294 0.003750071 0.008974854
82695482215759872 587722983356432537 0 0.0972436 0.1158277 0.08522493 0.06181223 0.04687034 0.03323165 1.285713 0.6537857 0.3580284 0.1957798 0.03355574 0.007819366 0.005598653 0.005726031 0.01530496
82412354683273216 587722983356629103 0 0.0815099 0.1249089 0.09190682 0.06665849 0.05054512 0.03583712 1.370615 0.6225739 0.3488541 0.1575432 0.06241651 0.01060004 0.007882421 0.008402484 0.02819271
82976922828537856 587722983357546636 0 0.146137 0.1131739 0.08327229 0.06039601 0.04579647 0.03247026 1.928934 1.032743 0.4371128 0.295866 0.09330842 0.009251009 0.006139657 0.006032395 0.01622517
82976923143110656 587722983357939826 0 0.0841485 0.1051785 0.07738937 0.05612923 0.0425611 0.03017635 1.257544 0.5811768 0.3447533 0.2000027 0.04160715 0.008794814 0.006620487 0.006862269 0.01984002
82976923642232832 587722983358398607 0 0.0624663 0.1801095 0.1325228 0.09611661 0.07288232 0.05167447 1.781582 0.7390308 0.3634548 0.2552376 0.05755382 0.00744178 0.005899751 0.006001452 0.0148811
77910041193086976 587722983612416163 0 0.0838904 0.2030597 0.1494094 0.1083641 0.08216924 0.05825902 1.883751 0.8730145 0.4212151 0.2873993 0.07457577 0.007546141 0.005651867 0.005818201 0.01394072
78472953997557760 587722983881834654 0 0.127254 0.1771053 0.1303124 0.09451342 0.07166667 0.05081256 1.144972 0.6555824 0.3565063 0.2524376 0.04840098 0.01357771 0.008204888 0.01006293 0.01804126
79034667008786432 587722983883276422 0 0.101957 0.2030147 0.1493763 0.1083402 0.08215107 0.05824613 1.735395 0.8327732 0.3752003 0.2894382 0.05630573 0.007267802 0.005780911 0.005583378 0.0109283
78472954429571072 587722983882162274 0 0.0951611 0.2121109 0.1560692 0.1131944 0.08583188 0.06085587 1.170454 0.5610046 0.3495712 0.2044544 0.02736672 0.005404824 0.004736185 0.005033324 0.01099061
79034667629543424 587722983883669640 0 0.127404 0.1636584 0.1204183 0.08733737 0.06622529 0.04695455 0.9234009 0.5552807 0.3144455 0.1934414 0.05168808 0.01027144 0.009115855 0.01061343 0.02676431
79597814966910976 587722983884980315 0 0.219475 0.1103049 0.08116129 0.05886494 0.0446355 0.03164712 1.641424 1.294674 0.4607487 0.3758812 0.1679117 0.01775183 0.008715847 0.00899185 0.01921872
81850829933379584 587722983891271855 0 0.20491 0.1042266 0.07668894 0.05562121 0.04217588 0.02990323 1.958225 1.31391 0.4962978 0.3109016 0.1597564 0.01436847 0.007405868 0.007393709 0.01568369
78191514299138048 587722984418443312 0 0.126465 0.2700366 0.1986903 0.1441068 0.1092718 0.07747509 1.599564 0.8786964 0.3866358 0.2989483 0.0935346 0.009067985 0.00611133 0.006394189 0.01531572
78472953846562816 587722984418639965 0 0.0675209 0.2011919 0.1480351 0.1073674 0.08141346 0.05772316 1.38295 0.6354847 0.3688507 0.2483463 0.03017778 0.005396998 0.004387909 0.004665384 0.009505793
78191513397362688 587722984417919095 0 0.086748 0.1452472 0.1068715 0.07751212 0.05877509 0.04167227 1.851854 0.8769188 0.3972588 0.3310337 0.09848077 0.009460036 0.007210868 0.006950256 0.01532726
79034666891345920 587722984420212860 0 0.0728487 0.1592985 0.1172103 0.0850107 0.06446104 0.04570368 1.152021 0.4439297 0.2760639 0.1250496 0.06351775 0.009663391 0.009159045 0.01070515 0.0303317
79597815210180608 587722984421982344 0 0.0998551 0.1462654 0.1076207 0.07805549 0.05918711 0.0419644 1.633801 0.7467098 0.4171638 0.3072948 0.108644 0.01110758 0.008299269 0.008575367 0.02007341
79880582003163136 587722984422244432 0 0.108717 0.1116107 0.08212213 0.05956182 0.04516392 0.03202178 1.663752 0.8386412 0.4080477 0.3596296 0.05835648 0.006301095 0.004539269 0.00464079 0.01010505
82695482295451648 587722984430567630 0 0.122708 0.08769353 0.06452406 0.04679823 0.03548568 0.02515979 1.682669 0.7804794 0.3542452 0.26863 0.02833325 0.004637649 0.003685135 0.003941428 0.00734594
82412354716827648 587722984430305377 0 0.205215 0.1029332 0.07573723 0.05493096 0.04165248 0.02953213 2.429779 1.305435 0.4985542 0.3484459 0.2738881 0.01464894 0.007611305 0.007483543 0.01631171
77910041453133824 587728947979747475 0 0.152974 0.2413136 0.1775563 0.1287786 0.09764893 0.06923431 2.185223 1.072144 0.4678116 0.3666286 0.2245767 0.01229395 0.00729531 0.006628552 0.01594597
