uberColorU uberColorG uberColorR uberColorI
1.904421 1.075947 0.4603214 0.322504
1.090851 0.6295795 0.3418293 0.1929779
2.172621 0.8706856 0.4978867 0.4004364
1.02244 0.3697968 0.211319 0.1300583
1.846426 0.987505 0.3828049 0.2850323
1.541573 0.7502098 0.3548527 0.2346401
1.92067 1.100519 0.4790287 0.3923893
1.031084 0.3127689 0.2279968 0.1857014
1.088327 0.4908295 0.3232212 0.1802139
1.954845 1.090242 0.4381161 0.3105831
1.155203 0.5888605 0.3516665 0.2351742
1.411114 0.9472504 0.4483833 0.2474632
1.624849 0.8949337 0.4105053 0.3686371
1.365658 0.7631454 0.3359394 0.2817822
1.829142 1.070786 0.448555 0.359808
1.902807 1.057129 0.4818707 0.4043093
1.300608 0.7185383 0.3855648 0.2458191
1.806593 0.8758831 0.3931885 0.3138599
1.608154 0.8192825 0.3125916 0.2648373
2.016405 1.084612 0.4448204 0.3014965
2.001116 1.084446 0.4172535 0.3216248
0.9535294 0.3796558 0.2432098 0.1981831
1.116968 0.381649 0.2070503 0.191864
1.187672 0.5771275 0.3539429 0.3077736
1.30139 0.6784248 0.331295 0.2457905
1.819384 0.9563522 0.4149055 0.3313503
1.258821 0.543766 0.3023453 0.2665405
1.220957 0.6237679 0.3262444 0.1971493
1.39086 0.9294434 0.449295 0.363348
1.908598 1.056883 0.4017467 0.3800259
1.009315 0.6084633 0.3297672 0.1802959
1.236858 0.6289387 0.3255997 0.2629375
1.340359 0.8438339 0.3892441 0.3352871
1.419487 0.5953798 0.299305 0.222497
1.811937 0.9345989 0.4131813 0.3981094
1.685869 0.59165 0.3065243 0.1465492
2.171452 1.257942 0.4776573 0.4065342
1.751751 1.206039 0.4998283 0.358839
1.543413 0.8412571 0.4570351 0.3424864
1.276415 0.5464058 0.3316154 0.1843872
2.825928 1.275528 0.4873791 0.3529453
1.063774 0.5661011 0.3309364 0.2540073
2.052292 1.153303 0.4198475 0.2754784
1.78166 0.9595737 0.3922806 0.2994137
1.722525 1.112066 0.4340267 0.2589283
1.935324 0.9232197 0.4956875 0.3813877
1.82703 0.8457451 0.3531876 0.2628775
1.664131 0.8094177 0.3992863 0.2397938
1.996517 1.185513 0.4633465 0.3071251
1.652084 0.800333 0.3618679 0.279459
1.23326 0.4107552 0.161458 0.09964943
1.750557 0.8679466 0.4260788 0.3177452
1.836412 1.097769 0.4101582 0.3185444
2.077791 1.050909 0.4135838 0.3498726
1.38662 0.5739594 0.3273945 0.1347752
1.194258 0.4559841 0.2936745 0.2219315
1.139814 0.6582947 0.3611298 0.2276783
1.961567 0.9137554 0.4211483 0.364933
1.616602 0.7847176 0.3609085 0.2801476
1.542295 0.8537083 0.4137402 0.3170547
1.491289 1.293903 0.4758892 0.34762
1.88377 0.9378338 0.3926048 0.3367767
1.581638 0.7555161 0.3196087 0.2345104
1.267878 0.5196457 0.311883 0.2203035
0.3887768 2.210703 0.4039516 0.3152294
1.505201 0.851326 0.3893929 0.3360329
1.509289 0.7655258 0.4009323 0.2824593
1.129436 0.6910286 0.3853588 0.2603741
1.757154 1.173019 0.5024128 0.255331
2.068869 1.319834 0.4789066 0.3932571
1.182163 0.6148682 0.380209 0.230545
1.231222 0.4934254 0.2912788 0.2201805
1.822197 1.067301 0.4338131 0.3212414
1.08688 1.212963 0.5024338 0.3518562
1.351536 0.6724815 0.4089451 0.2510319
1.674927 1.067694 0.4882412 0.3453808
1.094385 0.6676331 0.3889141 0.1840038
1.430096 0.788187 0.3927288 0.2755661
2.537355 1.100399 0.4400578 0.3652763
2.058069 1.167233 0.4879513 0.3723736
1.39431 0.5090675 0.3607464 0.1858215
1.41428 0.7281971 0.363945 0.2692051
1.580589 0.8791676 0.4778748 0.400239
1.616526 1.126238 0.4165001 0.2845745
1.931364 0.970068 0.4024534 0.3586483
2.974703 0.9866657 0.4974308 0.3992043
1.937946 0.9757652 0.4758644 0.3672714
1.863298 0.9611988 0.3873787 0.3173866
1.850275 0.9778061 0.4248104 0.3551683
1.70266 0.7932224 0.3810997 0.2972794
1.867554 0.9007511 0.4282722 0.3004589
1.87339 1.020603 0.4502029 0.3558846
1.717684 0.8866234 0.3544674 0.2899246
1.646887 0.7161121 0.3201885 0.2959938
1.14818 0.4835577 0.2325735 0.2349567
1.621246 0.8853016 0.4481468 0.3456516
1.849079 1.087887 0.4946728 0.4005737
1.996223 1.014011 0.3840561 0.3632908
1.188499 0.7411728 0.4127884 0.2810497
1.835537 0.867363 0.3965254 0.2978153
1.912878 1.070429 0.4501972 0.3477917
0.9891453 0.3413239 0.2598457 0.196167
1.153561 0.4176044 0.2951679 0.1293774
1.10721 0.3031235 0.2404804 0.08959961
1.357252 0.6280556 0.2917213 0.219553
0.9024773 0.4085312 0.3132725 0.1242218
0.8523273 0.2173309 0.04590225 -0.001644135
2.259647 1.306202 0.5074196 0.3260002
1.831343 0.8840714 0.4047222 0.2932968
2.020617 1.17308 0.4652023 0.3566647
1.689676 1.129112 0.5036869 0.4328499
1.726198 0.6409378 0.3817711 0.1387119
1.804153 0.8518982 0.4090233 0.2914925
1.883999 0.9134521 0.4179344 0.3096943
1.755856 0.8883514 0.3902359 0.3324337
1.825602 0.936657 0.4326153 0.3758249
2.112501 1.065849 0.4531841 0.3619595
2.007757 0.8840923 0.4057827 0.2964458
1.495621 0.8365097 0.4573631 0.3963394
1.871204 0.9388981 0.4500446 0.3170433
1.778219 0.9274025 0.4227581 0.3286371
1.272055 0.4183712 0.2579956 0.1347141
1.209833 1.00433 0.4429569 0.3896103
1.272301 0.6432228 0.3281765 0.2929516
1.797531 0.7971554 0.3838577 0.280138
0.9254494 0.4658413 0.359045 0.08841133
1.623865 0.9371109 0.4912968 0.4093456
1.739265 1.039461 0.4751987 0.3181591
1.718969 0.9001198 0.439846 0.3259411
1.492493 0.7987633 0.4039459 0.3465405
1.958035 1.087456 0.4925728 0.364851
1.825211 0.8879509 0.4202385 0.318285
1.912859 0.9305496 0.3918972 0.3147526
1.558554 0.7022743 0.3974571 0.224432
1.637459 0.9131374 0.4587517 0.3682137
1.191835 0.5269451 0.3186741 0.236208
1.996571 1.075571 0.4447632 0.3852463
1.643469 1.1173 0.4959869 0.3406811
1.58046 0.71838 0.4548283 0.3640823
2.021612 0.9185734 0.4187813 0.3586473
1.755653 0.9111671 0.4226093 0.3187027
1.135714 0.4796486 0.3168011 0.2625809
1.035471 0.3218594 0.2404785 0.1856022
2.300016 1.21718 0.5035686 0.3756695
1.080603 0.4682159 0.3195038 0.1267929
1.903477 0.9725533 0.3915977 0.327549
0.7728443 -0.02802658 1.098221 -0.03349304
1.13323 0.3703537 0.2341995 0.05529404
1.630657 0.7727766 0.358532 0.2664757
1.484751 0.6493378 0.336154 0.2431612
0.8104439 0.5209332 0.2728424 0.1068802
1.19549 0.4940186 0.3390369 0.1956844
2.394529 1.2078 0.4622498 0.3436604
1.344509 0.8660259 0.4020519 0.2581959
1.365843 0.659296 0.3200016 0.1696396
1.636358 0.8236217 0.4014969 0.3020554
1.78101 0.817318 0.3607159 0.2366619
1.101677 0.5061283 0.3590775 0.09135818
1.366468 0.7829876 0.4086056 0.3074493
1.945141 1.010014 0.4472561 0.3325081
1.206612 0.5258656 0.2928123 0.2090645
1.22526 0.7226486 0.3679829 0.271162
0.7986984 0.3843536 0.3006973 0.03686142
2.028023 0.9288864 0.4105206 0.3379211
1.675957 0.9770279 0.4326572 0.3520393
1.266638 0.5548401 0.3023033 0.1928425
1.882717 1.142084 0.4261265 0.4578819
1.821026 0.974844 0.4091511 0.3514938
1.599329 0.839386 0.3295116 0.3491421
1.909859 1.020584 0.4271908 0.3730793
1.719933 1.007746 0.431572 0.3429909
1.537525 0.6245613 0.2729664 0.2276726
1.59577 0.8008213 0.394722 0.2468815
1.706249 0.9698029 0.426445 0.3468952
1.884205 0.9595089 0.4880486 0.4181156
1.470039 0.8753662 0.1651669 0.2079144
1.853138 0.9725037 0.3898869 0.3606815
1.321173 0.5950432 0.336462 0.2608719
2.262808 0.9758377 0.4827633 0.3852129
1.560663 0.9543476 0.3423939 0.3337193
1.092728 0.5311623 0.3482018 0.154026
2.095087 1.151735 0.4943867 0.4139366
1.295229 0.5198841 0.3760815 0.1818886
2.154131 1.03479 0.4093323 0.3243847
1.721889 0.9081535 0.385643 0.3123646
1.782009 0.8682327 0.4095764 0.2722588
2.811247 1.322176 0.4114399 0.3669071
1.217897 0.6136093 0.3470345 0.226469
1.87973 0.8893356 0.3903561 0.3128242
1.482735 0.74827 0.4332066 0.2991352
1.41715 0.8645668 0.431469 0.2827377
1.761349 1.098564 0.4247856 0.3429775
1.344608 0.4331131 0.1541195 0.07873344
1.321836 0.7899132 0.4057503 0.2526989
1.160641 0.5244026 0.4396858 0.2138844
1.922853 0.9198303 0.4308548 0.3139858
1.887026 0.9892311 0.407465 0.3723497
2.053097 0.9785194 0.4449768 0.346199
1.721428 1.341372 0.5032139 0.4127464
1.938519 1.033113 0.4455795 0.309763
1.087524 0.4133301 0.2490654 0.1114998
1.484474 0.6556759 0.3381557 0.2596664
2.238585 0.6697426 0.3130751 0.2085915
0.9851036 0.3360538 0.1320076 0.1736145
1.266853 0.6948013 0.3825493 0.2466526
1.981756 1.000553 0.4353275 0.393652
1.741354 1.060696 0.4137669 0.3466949
1.076479 0.5013504 0.2975445 0.2247543
1.143328 0.4698296 0.3316154 0.1202049
1.957668 0.9954472 0.3839283 0.3582125
1.614563 1.127319 0.472044 0.3577805
0.8745384 0.340004 0.2615814 0.04992294
1.812645 0.8796387 0.4332981 0.3264837
1.067192 0.5403137 0.3203545 0.1427822
1.493853 0.7284288 0.3793812 0.2404089
1.926208 0.9973507 0.4337349 0.3593426
1.363413 0.8039207 0.3824615 0.2549019
1.022842 0.5821648 0.3263264 0.149622
1.304268 0.4922123 0.2591133 0.1465492
1.236467 0.6658993 0.3982086 0.2294159
1.666094 1.05682 0.4933434 0.3928871
2.439865 1.220436 0.4713211 0.3414841
1.237839 0.4808273 0.2850418 0.1080132
1.734116 0.9648399 0.4182014 0.3477383
1.681982 1.035925 0.4220905 0.333189
1.350979 0.5846672 0.4636364 -0.09911156
0.915247 0.4216909 0.2265787 0.1904202
0.8927002 0.5223656 0.3431072 0.198801
1.330898 0.8652782 0.4077129 0.2826061
1.879267 0.831934 0.3803473 0.3032455
1.863508 1.066572 0.3898106 0.3564739
1.140884 0.6782932 0.3840065 0.2438908
1.927229 0.9750347 0.461832 0.3525009
1.772127 0.8625832 0.4403954 0.3034821
1.715282 0.8579273 0.4411182 0.3686514
1.980944 1.245363 0.5092793 0.338192
1.64661 0.9048996 0.4086056 0.3113804
1.764555 1.032719 0.420454 0.3397427
1.880682 0.8280678 0.492136 0.3248596
2.152256 0.9918556 0.4257603 0.3274651
2.165485 0.9460049 0.436058 0.3845692
1.202726 0.5806427 0.3391876 0.2182579
1.77273 0.7015352 0.4057446 0.283062
2.081564 0.8408489 0.3915291 0.2321815
1.577496 0.9209099 0.4147205 0.3065271
1.571692 1.055567 0.4306183 0.2935944
1.778204 0.9161606 0.3875418 0.3156986
1.340923 0.7785397 0.3848591 0.3417683
1.469368 0.5324001 0.3214359 0.1794109
1.647121 0.9120121 0.4682693 0.3554344
2.047115 0.8884335 0.3963566 0.300066
1.950605 1.110638 0.4490204 0.3331318
1.932251 0.8457947 0.4140797 0.2447681
1.380308 0.6508121 0.382618 0.2519379
1.071255 0.4342976 0.2594128 0.2025871
1.679071 0.7839642 0.3263588 0.3061829
2.658493 1.237368 0.4737854 0.3874378
1.16725 0.6867943 0.4379673 0.243042
1.804955 0.770586 0.3312302 0.246767
1.035107 0.4712009 0.4010258 0.1817379
0.9341316 0.3135281 0.2501717 0.1380863
2.250435 1.262812 0.5118027 0.3716145
2.035299 1.0658 0.4525261 0.3822002
1.207464 0.9786739 0.4469948 0.2860336
1.924789 1.123129 0.4466419 0.3359051
1.206881 0.7060127 0.3630333 0.2686157
1.769794 1.201294 0.4728413 0.3846931
1.743519 0.8451443 0.4045324 0.2974806
1.752695 1.070799 0.4419975 0.3137989
1.21649 0.5656757 0.3719158 0.202116
1.429354 0.7193623 0.3763504 0.2655945
1.024223 0.3339176 0.2281208 0.08553314
1.791197 0.9667664 0.4304428 0.3731937
1.475918 0.7174377 0.3794231 0.301527
1.266558 0.6086578 0.4069939 0.2264709
1.521555 0.9007168 0.4220085 0.273531
1.779951 1.148083 0.4680901 0.3359489
1.266108 0.3950863 0.2075748 0.1004868
1.841713 0.9386559 0.4142933 0.3432732
1.687445 0.9370899 0.4442368 0.3488369
1.626707 0.8404942 0.4859238 0.3383827
1.923754 1.231264 0.4897594 0.3045425
2.069878 1.063583 0.4625874 0.3408546
1.772596 0.9082413 0.4518414 0.3024902
1.858494 0.9074306 0.3846684 0.2755966
1.946733 0.9362869 0.4296665 0.3358316
1.860996 1.049456 0.43997 0.3190918
1.041504 0.3708229 0.2992268 0.0704422
1.123978 0.4005966 0.2356453 0.1462631
1.795692 1.049873 0.4098492 0.326273
1.586206 0.7899437 0.3898125 0.2294216
1.652119 0.9250546 0.3830051 0.3045902
1.462086 0.7651062 0.4116688 0.325182
2.184565 0.994215 0.441227 0.3079052
1.404425 0.6541443 0.3972149 0.2878456
1.062729 0.6793804 0.4118881 0.1914215
2.096085 1.166595 0.4598942 0.3004284
1.164761 0.4576836 0.2794514 0.1792736
2.2047 1.104971 0.5711861 0.4089489
1.06767 0.38237 0.1985474 0.06291676
1.722071 0.8813 0.3962841 0.3569193
1.36195 0.5611973 0.3252945 0.2687302
1.914984 1.119877 0.4645157 0.3827324
2.017256 0.9578381 0.5354748 0.426713
1.365355 0.8189163 0.4466915 0.3206692
1.852346 0.8964138 0.5026398 0.4000931
1.308016 0.4846535 0.2603054 0.0449276
1.200104 0.6208153 0.3138866 0.1307564
1.797138 0.8329754 0.3913803 0.2690296
1.179169 0.6402588 0.3819017 0.2357397
1.415148 0.7485275 0.4425888 0.3095827
1.132977 0.3803749 0.2137413 0.1517334
2.246958 1.264637 0.4797478 0.3548126
1.275879 0.7527142 0.3758469 0.2562485
1.335037 0.6219273 0.3233128 0.2657928
1.429819 0.7388649 0.4270096 0.2590771
1.822699 1.060947 0.4410934 0.3417673
1.619251 0.9397984 0.4442863 0.3244371
0.9912262 0.5623245 0.3413544 0.2327251
1.881279 1.013247 0.408947 0.2970505
1.162655 0.6008816 0.3781376 0.2535992
2.408388 0.7605095 0.4129982 0.1856861
2.533716 1.300756 0.4809818 0.3409252
1.417408 0.7320881 0.4145775 0.3005257
1.116356 0.4483013 0.3132038 0.1346531
1.783117 1.030554 0.4256973 0.3535748
1.659494 0.965765 0.4337406 0.3626041
1.545279 1.046936 0.4867382 0.3455467
1.680193 0.9741955 0.4153309 0.3071671
1.437212 0.763361 0.414402 0.2885284
1.162941 0.6289215 0.3327789 0.3143444
1.040606 0.6183414 0.3645134 0.1894341
1.085302 0.3832302 0.2672558 0.1131725
1.947884 1.175457 0.4853611 0.3766785
1.480074 1.055872 0.4463348 0.2935791
1.797503 1.116783 0.4606113 0.3490982
1.856955 0.9842663 0.4928665 0.3945618
1.242264 0.6411419 0.3540916 0.2754393
2.196497 0.9868603 0.4488029 0.3545475
2.223135 1.223381 0.4760876 0.3196907
1.502041 0.5896587 0.4353542 0.1581593
1.164568 0.3422146 0.211834 0.1189957
1.386972 0.610239 0.349247 0.1849108
1.118402 0.4180298 0.3039608 0.1630688
1.832047 0.8521404 0.3917885 0.2858133
1.919136 1.045197 0.4380474 0.3267517
1.61853 0.7833862 0.3980007 0.3118725
1.014317 0.4386215 0.284996 0.1278172
1.875763 1.035887 0.408989 0.3658676
1.668201 0.8392925 0.3778286 0.2540989
1.923765 0.9754639 0.3960552 0.2997856
2.490532 1.191114 0.5114174 0.4339314
1.438135 0.8595047 0.4815559 0.372345
1.147902 0.5040798 0.2345371 0.1751232
1.906017 1.039343 0.498024 0.3796482
1.470129 0.7411051 0.3773136 0.2344027
1.715162 0.876709 0.385107 0.2698193
1.131086 0.5076466 0.2894459 0.1632042
1.922319 0.8788757 0.3958254 0.2968483
1.766611 0.8593349 0.4776173 0.3724079
1.690849 1.056038 0.4630985 0.304718
1.419003 0.7969303 0.395525 0.2913895
1.652256 1.000353 0.4309521 0.3150482
2.084608 1.278637 0.4605141 0.3296566
1.8412 0.8819027 0.4377346 0.2865906
1.357994 0.806675 -0.2407761 0.8700657
1.592278 0.7551708 0.360157 0.2988892
1.964306 1.195332 0.4575825 0.328083
1.326326 0.3599262 0.2316818 0.08568954
1.061628 0.5135956 0.2550659 0.2401476
1.207193 0.5526161 0.3683052 0.260025
1.278265 0.5798759 0.353796 0.2029572
1.517729 0.9294815 0.4654331 0.2535553
2.062168 1.05904 0.4320259 0.3517113
1.832682 0.9504166 0.411108 0.3421059
1.243422 0.4997807 0.2896576 0.1905556
1.735233 1.014671 0.4413376 0.3180981
1.830971 0.881567 0.4056969 0.2917156
1.540863 0.7331676 0.3892784 0.2726936
1.484131 0.782465 0.4199295 0.3180351
1.823011 0.7931471 0.3681269 0.290844
1.083923 0.8354969 0.4603539 0.2153797
1.875637 1.053249 0.4419785 0.3394489
2.052183 1.00572 0.4092484 0.3739738
1.866024 0.8258705 0.4011803 0.3203669
1.700436 1.000036 0.4582539 0.3939819
1.969467 1.020969 0.2758942 0.4705677
2.073278 1.073011 0.4401321 0.2902031
2.011578 1.094337 0.486763 0.373827
1.906452 1.149927 0.5392399 0.374485
1.514809 0.8349228 0.4136887 0.3171673
1.157728 0.3927898 0.2706223 0.1289787
1.584888 0.7075348 0.4233723 0.2116127
1.685579 1.012209 0.5074444 0.3523979
1.738712 0.9239864 0.4115181 0.2898865
1.271254 0.4904728 0.3399067 0.2212858
2.199865 0.849987 0.308403 0.5756531
1.504747 0.7594051 0.359108 0.2939968
2.035809 1.081358 0.4450531 0.351162
1.404259 0.7289505 0.3798885 0.2822762
1.821186 0.8718033 0.3787823 0.347641
1.075264 0.2976036 0.2794991 0.2124109
1.205416 0.5291862 0.2888546 0.2340202
1.541729 0.7628231 0.4259434 0.2529564
1.845463 1.020706 0.4642925 0.3899326
0.9871311 0.2217312 0.1952362 0.04762459
1.536888 0.9116058 0.4788761 0.3365631
1.834747 1.210409 0.4713631 0.3365326
1.080788 0.3784008 0.2291126 0.06136131
2.002657 1.03063 0.4294739 0.3502712
2.112328 1.006912 0.5409393 0.4546509
1.324471 0.5703831 0.3261967 0.2211494
1.280785 0.5213661 0.2961044 0.180522
1.845922 1.091873 0.4208279 0.332262
1.093002 0.4601192 0.2871342 0.1877527
1.165009 0.3708057 0.1959229 -0.05468559
1.339453 0.5487385 0.368803 0.148571
1.695814 1.193863 0.4569016 0.3493729
1.911264 1.022369 0.4100933 0.3372879
1.830597 1.319979 0.4916229 0.3001347
1.491119 0.6534634 0.3488617 0.295639
1.849543 1.155653 0.4548035 0.288681
2.037872 1.192472 0.4800644 0.346241
1.524662 0.8918304 0.4024696 0.3161116
1.135904 0.6203232 0.3173122 0.2681541
1.099478 0.6384544 0.3620911 0.2580662
1.679075 0.7174358 0.4033184 0.2891159
1.903023 0.9830074 0.3963299 0.3238297
1.630236 0.8067265 0.3900337 0.3072968
1.791986 0.8707142 0.4098263 0.2496815
2.44788 1.413891 0.5074177 0.2911606
1.07402 0.3763466 0.2558823 0.1387024
1.397648 0.7165413 0.3804064 0.2619677
1.556738 0.7422066 0.3831215 0.2492867
1.847559 0.9458256 0.4309883 0.333828
1.091385 0.6213989 0.363224 0.2221889
2.345713 1.195219 0.4709759 0.3433666
1.943783 0.9703217 0.4052734 0.358429
1.180761 0.5980759 0.381319 0.1962891
1.188576 0.4707432 0.2340107 0.1611881
1.297028 0.7821083 0.4231987 0.2718868
1.580303 0.8001022 0.4013615 0.2866325
1.483055 0.9669971 0.4605217 0.328825
1.347542 0.5934792 0.3293056 0.2022896
1.689512 0.8533859 0.4167423 0.3016663
1.852226 0.9207973 0.4287796 0.3703346
1.227076 0.7204399 0.4465847 0.2616978
1.272186 0.6431179 0.3547974 0.1827564
2.096914 1.154404 0.4592075 0.2938385
1.338564 0.6182327 0.41259 0.2639141
1.719975 0.8319664 0.3747215 0.2735558
2.341623 1.12561 0.5284767 0.4306469
1.128733 0.4432068 0.2955971 0.1500359
1.196016 0.6178474 0.353508 0.2226238
1.742212 0.7910366 0.3870716 0.2865763
1.789347 1.022594 0.4504395 0.3526764
1.669592 0.7780399 0.4125404 0.2344017
1.85887 1.051611 0.430542 0.3672047
1.264858 0.508194 0.3017941 0.1826763
1.877132 0.8695183 0.3910027 0.2761173
1.396009 0.823679 0.4153633 0.2853813
1.448782 0.8437481 0.4267473 0.2782459
1.820959 0.9987411 0.3996849 0.3406143
1.377455 0.5998898 0.3660517 0.2179432
1.128304 0.3966064 0.3734245 0.1549282
1.834248 0.8903275 0.3966255 0.285202
1.652552 1.071672 0.523428 0.2957745
1.741074 0.9376049 0.4075165 0.3441067
0.991991 0.3147993 0.1762543 0.1327343
1.276712 0.5957718 0.2819405 0.2484837
1.802877 0.8081627 0.3897324 0.2710819
1.297632 0.7315063 0.3826599 0.2360096
1.804651 0.7938538 0.3356342 0.2683315
1.590857 0.8053226 0.3570919 0.2400589
1.256842 0.6830406 0.332077 0.2603817
1.805473 1.198923 0.4663258 0.4042377
1.830114 0.9177551 0.3846855 0.3251553
1.657015 0.9287605 0.4008217 0.3639431
1.695351 1.196762 0.4839535 0.3133564
1.031435 0.3919544 0.1924934 0.1379509
1.160957 1.08531 0.3968773 0.2864723
1.047318 0.5716839 0.4556141 0.1878319
1.533648 1.007425 0.4865932 0.3200016
1.910866 0.8933678 0.3970184 0.2995377
1.978559 0.8917503 0.3784847 0.3332644
1.645273 0.8520927 0.40592 0.3281937
1.608143 0.6795559 0.4184265 0.2664623
1.787142 0.889492 0.4462318 0.3414631
1.694122 0.9059181 0.4420052 0.3466511
1.945271 1.060387 0.5458317 0.3776741
1.56522 0.7539444 0.463356 0.348959
1.564739 0.7697182 0.3711624 0.2811871
1.698895 0.8200932 0.4340153 0.2682133
1.21277 0.3841419 0.2582026 0.09525108
1.474266 0.7113819 0.4268112 0.2671518
1.407223 0.6530991 0.408741 0.2387447
2.027176 1.080982 0.439373 0.3273373
1.852644 0.9258804 0.3778477 0.3302174
2.165329 1.177778 0.4757881 0.3085995
1.89959 0.9299717 0.4106331 0.3544588
1.703211 0.8543797 0.3985329 0.2955399
1.375917 0.5548992 0.3153133 0.2044468
1.776836 1.048603 0.4930229 0.4329414
1.049038 0.4259319 0.2627602 0.1604614
1.736139 0.941246 0.3890648 0.3398457
1.508417 0.84799 0.4767647 0.2844086
1.040186 0.3625679 0.2708664 0.156517
1.880865 0.676796 0.8691406 -0.2755356
0.8872375 0.2689381 0.1891708 0.1068516
1.415749 0.6850471 0.3655996 0.2132349
2.124741 1.129404 0.4460087 0.3171005
1.284672 0.763279 0.3952312 0.1920948
1.137594 0.4538746 0.2349224 0.1763325
1.378788 0.9471588 0.4595318 0.30369
1.255209 0.474287 0.3075542 0.1989288
1.690117 1.161814 0.4749088 0.3782177
1.869904 0.8153 0.3059635 0.2439957
1.86742 0.9460526 0.3964367 0.3317404
1.706161 0.9442158 0.4344082 0.2969627
1.417738 0.8571091 0.4236908 0.2541542
1.717571 1.234077 0.5336056 0.4973831
1.997063 1.166288 0.476284 0.327961
0.9028378 0.3496742 0.3302994 0.3812103
2.241226 1.446724 0.4141464 0.3484344
1.715425 0.8253441 0.3775082 0.2674179
1.765266 1.001593 0.4425831 0.3270645
1.854174 0.9958534 0.4280128 0.3220577
2.028568 1.041803 0.3986263 0.3347874
1.887312 0.9083557 0.4387703 0.3277874
0.9536076 0.6161537 0.4080925 0.1717339
1.595837 0.7065067 0.3364182 0.2391615
2.179277 0.9682789 0.4926758 0.4539394
1.827343 0.8587894 0.3346443 0.3002949
1.38937 0.7095852 0.4110069 0.2253189
2.085045 1.122646 0.4269161 0.3619041
1.85108 1.132095 0.5211487 0.3748569
1.705299 0.9185867 0.34478 0.3123608
1.370216 1.083523 0.5160465 0.3684387
0.8493204 0.3055353 0.1365852 0.1236162
1.89422 0.9137859 0.4103775 0.3172197
1.148474 0.6169662 0.313446 0.2019444
0.9973526 0.3574505 0.2922497 0.1662407
0.8847599 0.2822399 0.2780762 0.006912231
1.314745 0.4596062 0.2898598 0.1479836
2.006697 0.9907837 0.4194984 0.3114338
1.76317 1.118385 0.4858608 0.2857113
1.720367 0.9361019 0.4220619 0.3580513
0.9052248 0.4520731 0.2097454 0.2027369
1.75841 1.042253 0.4393654 0.3778534
1.380611 0.7194881 0.3695087 0.2587528
1.752439 0.798151 0.3461475 0.247715
1.354437 0.6121044 0.356823 0.2036209
1.934919 1.005974 0.4369965 0.3490944
1.444715 0.747673 0.3996544 0.2875557
1.164423 0.4907913 0.2958374 0.1771164
1.206047 0.6475868 0.3816757 0.2934761
1.602739 0.8888569 0.4081955 0.3328209
1.450434 1.345957 0.4053745 0.4983177
1.239038 1.01877 0.446701 0.3094368
1.815472 1.199223 0.4738274 0.3487797
2.073917 0.8996716 0.2700214 0.42348
1.99749 1.102638 0.4519176 0.3313293
1.691236 0.8893757 0.4298859 0.2718906
1.419109 0.6569614 0.337347 0.2725163
1.834949 1.354424 0.4582996 0.3203392
2.04738 1.125664 0.4256535 0.3292694
1.073078 0.4577026 0.2884045 0.1494179
1.84923 0.9341278 0.4115753 0.336688
1.853497 1.250561 0.4723701 0.3397961
0.9721088 0.5319443 0.3922596 0.1653786
1.84173 1.048443 0.3725739 0.3109436
1.747463 0.8948383 0.4182205 0.2872219
1.279701 0.5736332 0.3355236 0.1867676
1.849707 0.9992847 0.4589405 0.3342419
1.646152 0.9365978 0.4245872 0.3043423
1.849083 0.8910503 0.3936653 0.3063087
1.349298 0.87076 0.4535065 0.2787685
0.8536396 0.2649765 0.1320343 0.07767868
2.013432 1.176992 0.4797878 0.3058414
2.125517 1.138647 0.4512539 0.3738079
1.863749 0.9713974 0.4064713 0.3394718
1.579489 0.8089676 0.3425541 0.2806339
1.160267 0.7215157 0.3883877 0.2230415
1.713676 0.7939758 0.3615208 0.2690506
1.883961 0.8930225 0.348259 0.3450718
2.000614 0.9740143 0.405241 0.384697
1.9569 0.9745903 0.3938293 0.3072624
1.52503 0.8974113 0.4918938 0.3259563
1.260925 0.7339993 0.3548088 0.2615433
1.997835 0.9138336 0.3995647 0.3187618
0.7867966 0.323576 0.4330692 0.1257
1.140102 0.2236195 0.1103058 -0.002786636
0.9487858 0.3686676 0.1534882 0.1097736
1.654104 0.8571281 0.3929119 0.2947502
1.962675 1.208187 0.4660568 0.3233471
1.781462 0.9452248 0.4319744 0.3475552
1.044367 0.3535633 0.2660866 0.08680916
0.8701305 0.4164314 0.2181511 0.2166348
1.130458 0.4426241 0.275424 0.178791
1.832718 0.8816242 0.3719597 0.2477016
1.203405 0.5165024 0.3088245 0.1888256
1.279892 0.7739773 0.4617729 0.2877522
1.075317 0.3126431 0.2138329 0.01204872
0.954855 0.3568478 0.2765388 0.09524345
1.192108 0.5390816 0.3148613 0.165535
1.967318 1.094406 0.4675655 0.3594551
1.840654 0.8553276 0.3807106 0.3005829
1.343304 0.6237278 0.3775082 0.206522
2.124733 1.095297 0.3947334 0.2988224
1.456102 0.7205181 0.364192 0.2470236
1.203016 0.372715 0.2739677 0.1328888
1.159891 0.4977188 0.354763 0.143837
1.522316 0.6833363 0.3613949 0.2957668
1.932085 1.008015 0.4362717 0.3554029
1.905966 0.955019 0.4180889 0.3584805
1.80509 1.000978 0.3837452 0.3042908
1.030424 0.3552322 0.1925678 0.1407518
0.916254 0.3191185 0.1957397 0.1279278
1.871071 0.9703808 0.4962234 0.3836479
1.744364 1.081362 0.4737072 0.2976284
1.789017 0.9964476 0.5172186 0.2701521
