SpecObjID ObjID Red zSpec extinctionU extinctionG extinctionR extinctionI extinctionZ uberColorU uberColorG uberColorR uberColorI ModelMagErr_U ModelMagErr_G ModelMagErr_R ModelMagErr_I ModelMagErr_Z
153628069217697792 587727866719371597 0 0.0695748 0.2274235 0.1673361 0.1213661 0.09202822 0.06524915 1.763224 0.8370094 0.372385 0.2646809 0.04957633 0.005597407 0.004289611 0.004338116 0.01099682
154753021065035776 587727866723565762 0 0.0787442 0.147689 0.1086681 0.07881519 0.05976317 0.04237283 1.555855 0.5039768 0.2805939 0.1005535 0.105252 0.01100091 0.01013952 0.01195216 0.04808715
152501125843517440 587727866983612903 0 0.192952 0.2506277 0.1844095 0.1337492 0.1014179 0.07190658 2.027905 1.288393 0.4569588 0.3342476 0.2173908 0.01523937 0.007750805 0.0075636 0.02065724
153064325223809024 587727867254997276 0 0.0781591 0.2984309 0.2195826 0.1592597 0.1207618 0.0856216 1.74107 0.876646 0.380537 0.268446 0.08881393 0.01025195 0.006990331 0.007531698 0.01602375
154471568003563520 587728664507121918 0 0.180936 0.139497 0.1026406 0.0744435 0.05644825 0.04002251 1.177361 0.6850986 0.3797607 0.1448936 0.0563677 0.009324193 0.007447965 0.007198327 0.01900971
154471566355202048 587728665043075226 0 0.147331 0.2942034 0.2164721 0.1570036 0.1190511 0.0844087 1.19017 0.818531 0.4253349 0.254528 0.0367232 0.007158367 0.004988918 0.004920649 0.01146111
153909558329212928 587728665579028806 0 0.0311534 0.3201706 0.2355785 0.1708612 0.1295588 0.09185884 1.491793 0.8957596 0.4812737 0.384182 0.1178238 0.01354469 0.00983062 0.008990231 0.02384501
153909558295658496 587728665579225343 0 0.132546 0.4508901 0.3317607 0.2406205 0.1824552 0.129363 1.818047 1.008232 0.4074764 0.3301563 0.09836055 0.01026083 0.006797332 0.007329861 0.01563791
154191040696287232 587728665579290770 0 0.059371 0.4412681 0.3246809 0.2354857 0.1785617 0.1266024 1.838202 0.8618584 0.4302254 0.356411 0.04836407 0.005663879 0.004139403 0.004012923 0.008512976
154471567596716032 587728665580601469 0 0.155237 0.1462499 0.1076093 0.07804722 0.05918084 0.04195996 4.282942 0.7333984 0.8854141 0.3208046 1.30358 0.02371702 0.01795907 0.01258435 0.03678443
154471567303114752 587728666117210294 0 0.230935 0.2487605 0.1830356 0.1327527 0.1006624 0.07137087 1.211531 0.8256226 0.5347557 0.2802849 0.05762758 0.01134839 0.009187529 0.007729211 0.01505924
154471567336669184 587728666117275860 0 0.0476411 0.2407994 0.1771779 0.1285042 0.09744084 0.06908677 1.660627 0.7710342 0.4012737 0.279211 0.07339321 0.00943651 0.006954886 0.007949939 0.01496126
154471567395389440 587728666117407038 0 0.239056 0.2225115 0.1637218 0.1187447 0.09004052 0.06383985 1.248137 0.9048557 0.4159012 0.2944546 0.0862361 0.01406553 0.008570041 0.009469311 0.02166755
154191041115717632 587728666653163680 0 0.144326 0.3377205 0.2484915 0.1802268 0.1366605 0.09689401 1.875603 1.10404 0.4507179 0.352808 0.0931727 0.008435139 0.005086379 0.005003515 0.009919344
154471566783021056 587728666654015655 0 0.200726 0.224724 0.1653498 0.1199255 0.09093586 0.06447466 1.643093 1.279882 0.4933567 0.3485718 0.1323923 0.01409023 0.007118414 0.006920975 0.01497744
153346589228793856 587728668804317580 0 0.0756634 0.2832874 0.2084402 0.1511782 0.1146339 0.08127684 1.27961 0.5875854 0.2850494 0.2438984 0.07205899 0.02092001 0.008353228 0.009392091 0.02122212
153628068773101568 587728668804776176 0 0.0946649 0.2261572 0.1664043 0.1206903 0.09151579 0.06488584 1.886967 0.953907 0.4222345 0.3296804 0.05676241 0.005836931 0.004061859 0.003740364 0.007645778
153346591414026240 587728668804448513 0 0.139969 0.2529218 0.1860975 0.1349734 0.1023462 0.07256477 1.89896 1.063284 0.4461727 0.06653404 0.1322878 0.01134136 0.006909463 0.00611006 0.01640326
153628070689898496 587728668805365991 0 0.0987166 0.2691984 0.1980736 0.1436595 0.1089327 0.07723461 1.920702 0.9496403 0.39818 0.3337555 0.09374509 0.008361482 0.005631009 0.0051521 0.0112563
154753021417357312 587728668808839326 0 0.0685623 0.129085 0.09497949 0.06888705 0.05223496 0.03703524 1.381756 0.715435 0.4222851 0.2778854 0.02785754 0.004085297 0.003375015 0.003191624 0.006823093
152501126741098496 587728669338042527 0 0.0608709 0.253466 0.1864979 0.1352638 0.1025665 0.07272089 1.726294 0.7576256 0.3738966 0.3293505 0.02380439 0.004216259 0.003190802 0.003178011 0.005768083
152782747851554816 587728669339418640 0 0.117896 0.2764005 0.2033729 0.1475029 0.111847 0.07930093 0.8901501 0.4720707 0.3710136 0.1005325 0.0312247 0.007728854 0.006772847 0.006874869 0.01946689
153346591074287616 587728669341188485 0 0.162577 0.2675443 0.1968566 0.1427768 0.1082633 0.07676005 1.619955 1.141584 0.4907722 0.3192577 0.1056837 0.0143392 0.007811598 0.007240482 0.01739322
154471566539751424 587728669344071986 0 0.148181 0.2952646 0.2172529 0.1575699 0.1194805 0.08471315 2.084602 1.186756 0.5617256 0.4386253 0.1933892 0.01502887 0.008445279 0.007402722 0.01651207
152501125470224384 587728669605626500 0 0.213122 0.2439463 0.1794934 0.1301836 0.09871425 0.06998964 1.69722 1.227655 0.5610733 0.4313221 0.1799877 0.01937314 0.009241459 0.008299163 0.01947812
152501126359416832 587728669875044796 0 0.219154 0.2404866 0.1769477 0.1283372 0.09731425 0.06899702 1.127556 0.7685566 0.4481525 0.1842899 0.08051 0.01214036 0.009014025 0.008995089 0.0295247
153064325769068544 587728669877338403 0 0.0398293 0.2596444 0.1910439 0.138561 0.1050666 0.07449353 1.026917 0.3311386 0.2425251 0.1520538 0.02239996 0.005687452 0.006691496 0.006826289 0.01669071
153346591007178752 587728669878190175 0 0.0975608 0.2453615 0.1805347 0.1309388 0.09928693 0.07039567 1.014778 0.3464355 0.2423496 0.201231 0.04598001 0.008592071 0.00861643 0.01003998 0.034193
153346590772297728 587728669878386720 0 0.0281148 0.2342205 0.1723372 0.1249933 0.09477866 0.06719925 1.101951 0.4714432 0.2731895 0.2208042 0.01271042 0.003264826 0.002900032 0.003168643 0.006986107
153346591137202176 587728669878518079 0 0.0134481 0.2404883 0.176949 0.1283382 0.09731495 0.06899752 0.9916878 0.4764175 0.1948433 0.1789846 0.03064686 0.005871326 0.00544155 0.006459258 0.02148388
153628069989449728 587728669878845524 0 0.159229 0.2865908 0.2108708 0.1529411 0.1159706 0.0822246 2.012583 1.166895 0.4928265 0.4036751 0.1109382 0.009490727 0.005613792 0.005324494 0.01208851
153628070123667456 587728669878911077 0 0.023467 0.2951545 0.2171719 0.1575111 0.1194359 0.08468156 0.892107 1.515598 0.05125046 0.8562298 1.035986 0.361012 0.1224066 0.1806965 0.3238097
154471566715912192 587728669881073808 0 0.119584 0.5778034 0.4251422 0.3083486 0.2338114 0.1657752 1.283571 0.7643108 0.3676662 0.2362766 0.07203496 0.01200901 0.007974348 0.007906449 0.02059799
153064325374803968 587728670413947292 0 0.128045 0.2432452 0.1789775 0.1298094 0.09843056 0.06978849 2.128113 1.020584 0.4120426 0.3266582 0.09492275 0.009063326 0.00568062 0.005762585 0.0113579
154471567093399552 587728670418272388 0 0.0453686 0.2459003 0.1809311 0.1312263 0.09950496 0.07055026 1.742281 0.8279915 0.3684673 0.3172646 0.07109093 0.008969215 0.00617756 0.006602987 0.01369148
154753020914040832 587728670419255480 0 0.126777 0.2010928 0.1479621 0.1073145 0.08137333 0.0576947 1.459686 0.8837719 0.4291782 0.3117275 0.06949861 0.01157238 0.007087942 0.007999002 0.01679324
158976188256092160 587728879256207619 0 0.0960097 0.2688841 0.1978423 0.1434918 0.1088055 0.07714443 1.219915 0.7002125 0.3934174 0.2729654 0.04367204 0.006300692 0.005098872 0.004788306 0.01166502
158976187782135808 587728879256535285 0 0.151159 0.280993 0.206752 0.1499538 0.1137054 0.08061856 1.124195 0.7147541 0.379591 0.2813663 0.05241936 0.008152909 0.006496823 0.006018316 0.01491425
159257666592440320 587728879258304769 0 0.129308 0.2967313 0.2183321 0.1583526 0.120074 0.08513395 2.004114 1.06419 0.5039101 0.4325809 0.1277132 0.00969766 0.005990015 0.005080269 0.01045885
158976188964929536 587728880867148132 0 0.0643333 0.2120006 0.155988 0.1131355 0.08578724 0.06082422 1.778055 0.8582363 0.3966637 0.2960243 0.04273379 0.005293549 0.003908064 0.004085695 0.007960372
155034401086898176 588007003625881781 0 0.101192 0.2138309 0.1573347 0.1141123 0.08652789 0.06134935 1.001226 0.345293 0.2562885 0.07893944 0.03348994 0.008062976 0.007562297 0.008358967 0.02366092
155597491562086400 588009365861367901 0 0.106962 0.09961694 0.0732972 0.05316124 0.04031056 0.02858069 1.327116 0.7122726 0.3452301 0.3065376 0.04359102 0.008650958 0.006135699 0.006975202 0.01645832
156723386897137664 588009365864841264 0 0.118449 0.06053231 0.0445391 0.03230347 0.02449474 0.01736708 1.60265 0.8860722 0.4162979 0.3247051 0.09298858 0.01243869 0.008556074 0.009420593 0.02128179
157287737676791808 588009365865562208 0 0.0786026 0.04569253 0.03362013 0.02438412 0.01848974 0.01310946 1.384291 0.7027702 0.3926945 0.249485 0.04617312 0.008588974 0.006435549 0.007479296 0.01778379
158132068260249600 588009365868576825 0 0.0276327 0.04843618 0.03563888 0.02584829 0.01959998 0.01389663 1.13699 0.5017052 0.2528782 0.1358624 0.02948128 0.006438229 0.005613699 0.006602251 0.0181698
155597491587252224 588009366398369917 0 0.130235 0.113975 0.08386173 0.06082353 0.04612064 0.03270011 1.965403 0.9891891 0.4367943 0.3848267 0.1362654 0.009864925 0.006879416 0.006219459 0.01529654
156443095490101248 588009366401253491 0 0.16192 0.06622079 0.04872463 0.03533916 0.02679662 0.01899914 1.870749 0.9483509 0.4349442 0.3501949 0.1612721 0.012755 0.008958287 0.007984556 0.02062973
158132067941482496 588009366405775524 0 0.129848 0.04151941 0.03054959 0.02215711 0.01680107 0.01191217 1.930748 0.9596996 0.3641644 0.2643147 0.1388969 0.01107111 0.008237734 0.009243703 0.02086185
155316022654533632 588009366934650953 0 0.108537 0.1178216 0.08669199 0.06287626 0.04767717 0.03380371 1.378288 0.5864182 0.325201 0.2211533 0.04635822 0.006276922 0.005706189 0.00660423 0.0202986
155597493453717504 588009366935437375 0 0.125317 0.0943629 0.06943133 0.05035739 0.03818448 0.02707327 1.809963 1.016979 0.4534454 0.3945351 0.1009022 0.01023396 0.006476759 0.006682566 0.01570061
155878996708425728 588009366935896227 0 0.0615789 0.06868836 0.05054024 0.036656 0.02779513 0.0197071 0.9319592 0.4051418 0.2107677 0.23839 0.02884342 0.006369912 0.006211658 0.007713916 0.02265316
155878996754563072 588009366935765079 0 0.0573139 0.08488306 0.06245615 0.04529841 0.03434841 0.02435345 1.478601 0.7162628 0.4281979 0.3023682 0.03411552 0.005301516 0.004353812 0.004458403 0.01022889
156160476013658112 588009366936682730 0 0.208481 0.09394849 0.0691264 0.05013623 0.03801679 0.02695438 1.372358 0.9852848 0.4610863 0.2570019 0.1048412 0.01342034 0.009990566 0.01069445 0.02850784
156443093871099904 588009366937075850 0 0.0323131 0.09772749 0.07190695 0.05215292 0.03954598 0.02803859 1.181747 0.4792385 0.2561436 0.1540833 0.03285779 0.005973286 0.005583469 0.006605898 0.02250788
156723387274625024 588009366938386552 0 0.0487883 0.07553206 0.05557577 0.04030818 0.03056447 0.02167059 1.326618 0.5975819 0.3446674 0.3022957 0.06394818 0.008844664 0.007926056 0.008978127 0.02582381
156723388952346624 588009366938583142 0 0.0850031 0.06724185 0.04947592 0.03588406 0.0272098 0.01929209 1.32584 0.5619011 0.27705 0.09428596 0.06138858 0.008840282 0.007695305 0.009575313 0.03415278
155597492115734528 588009367471784059 0 0.205767 0.09420943 0.06931841 0.05027549 0.03812238 0.02702924 2.033541 1.219227 0.4853859 0.340004 0.2088796 0.0132188 0.007763412 0.007897229 0.02340885
157569209595854848 588009367478206534 0 0.08811 0.02956542 0.02175395 0.01577778 0.01196381 0.008482493 1.870518 0.8794327 0.3854065 0.3264008 0.07358253 0.006936552 0.005318604 0.005588485 0.01493295
155597492795211776 588009368009048245 0 0.0899892 0.09732763 0.07161275 0.05193954 0.03938418 0.02792387 1.687304 0.7906342 0.3645267 0.2807713 0.06306376 0.008443762 0.007994751 0.0102148 0.0169424
155597492866514944 588009368009244792 0 0.0984496 0.08253145 0.06072586 0.04404346 0.03339682 0.02367876 1.499643 0.8483105 0.464716 0.3193455 0.05561906 0.00853773 0.006257747 0.006718775 0.02762542
156443094466691072 588009368011014527 0 0.0485315 0.1499316 0.1103182 0.08001197 0.06067066 0.04301625 0.9822922 0.3478737 0.1807804 0.1282444 0.06800453 0.01208763 0.01431916 0.02057907 0.06031553
156443094584131584 588009368011473018 0 0.12219 0.1345359 0.09899026 0.071796 0.05444073 0.03859916 2.048058 1.024797 0.4428101 0.3484631 0.07389393 0.006787049 0.004547089 0.004917355 0.009709326
157850598308315136 588009368015667331 0 0.0778973 0.0479032 0.03524672 0.02556386 0.0193843 0.01374371 1.649466 0.6968384 0.4199085 0.2499676 0.04900737 0.006149401 0.005229998 0.005621286 0.01346044
155878997606006784 588009368546378010 0 0.0386555 0.07029599 0.05172312 0.03751392 0.02844567 0.02016834 1.057894 0.2253494 0.03586197 0.2741909 0.06396335 0.009821266 0.01281925 0.02059189 0.05683839
157850598442532864 588009368552669300 0 0.129757 0.04689439 0.03450445 0.0250255 0.01897608 0.01345428 1.245556 0.6055431 0.4115829 0.2359676 0.03921193 0.006009819 0.005171138 0.005560233 0.01482987
158132068969086976 588009368553324685 0 0.198144 0.03258713 0.0239773 0.01739034 0.01318657 0.00934944 2.003832 1.219202 0.4673786 0.3001919 0.184079 0.01239316 0.007926256 0.009432251 0.01934504
157569208538890240 588009370684358734 0 0.202085 0.03841176 0.02826301 0.02049869 0.01554354 0.01102056 1.487522 1.05456 0.4649887 0.3356724 0.09420668 0.01072303 0.007714633 0.007733006 0.01810262
157569208501141504 588009370684358740 0 0.225332 0.0371378 0.02732564 0.01981883 0.01502802 0.01065505 1.963718 1.095602 0.4834595 0.3016739 0.1272933 0.01025673 0.007454688 0.007389713 0.01630166
157569207926521856 588009370684948612 0 0.117252 0.03262113 0.02400232 0.01740848 0.01320032 0.009359195 1.850597 0.9016571 0.3985996 0.3328171 0.1127103 0.01050558 0.008610102 0.008573432 0.01827853
157287737441910784 588009371220246656 0 0.0739817 0.03143021 0.02312605 0.01677294 0.01271841 0.009017514 1.051722 0.4251442 0.2998009 0.156498 0.03304277 0.006384179 0.006310659 0.007550634 0.02462831
157850597519785984 588009371222212736 0 0.143082 0.03323255 0.02445219 0.01773477 0.01344774 0.009534615 1.34832 0.7543564 0.4881763 0.2438297 0.06128661 0.00881133 0.007000909 0.007358709 0.02158905
157850597876301824 588009371758821552 0 0.135671 0.04033355 0.02967704 0.02152427 0.0163212 0.01157193 1.30427 0.6825218 0.3638039 0.3119202 0.05677897 0.00902772 0.008140548 0.009050607 0.02607363
158132069560483840 588009371760263328 0 0.0561382 0.05571555 0.04099497 0.02973297 0.02254561 0.01598512 1.787615 0.8616085 0.3829155 0.3333054 0.04819544 0.005568376 0.004454814 0.004681619 0.01143977
158132068381884416 588009371759804529 0 0.147272 0.04318851 0.0317777 0.02304784 0.01747648 0.01239104 2.213711 1.071819 0.4147835 0.3430538 0.1593311 0.01014445 0.007570415 0.007644952 0.02074433
157850598027296768 588009372295692403 0 0.192934 0.03342726 0.02459546 0.01783868 0.01352653 0.00959048 1.999594 1.244223 0.4810543 0.3735828 0.1444194 0.01204121 0.00667683 0.00738076 0.01591186
155597491167821824 588010134655664240 0 0.0670712 0.08435909 0.06207062 0.04501879 0.03413638 0.02420312 1.237436 0.548378 0.3088017 0.1170406 0.04727284 0.009208902 0.006889948 0.007798794 0.02195544
156443093015461888 588010134657630357 0 0.103261 0.07577771 0.05575652 0.04043928 0.03066388 0.02174107 1.718161 0.977457 0.4868221 0.408659 0.1017747 0.01376226 0.008361529 0.008739354 0.0157392
156723386809057280 588010134658351260 0 0.1271 0.06693816 0.04925246 0.03572199 0.02708691 0.01920496 1.784166 1.060596 0.4363575 0.3157349 0.08927181 0.01232975 0.00707044 0.007101684 0.01427354
156160475699085312 588010135193649274 0 0.074549 0.08159202 0.06003464 0.04354213 0.03301668 0.02340923 1.727764 0.9013653 0.4879704 0.3493843 0.09394213 0.008817137 0.006168602 0.005397133 0.01253456
156160475657142272 588010135193649281 0 0.157867 0.08290706 0.06100222 0.0442439 0.03354881 0.02378653 2.169224 1.143572 0.4458046 0.3436146 0.1397423 0.009249811 0.005582308 0.004998734 0.01118011
156723387199127552 588010135195156578 0 0.0269113 0.05778054 0.04251437 0.03083497 0.02338122 0.01657758 1.235512 0.5846691 0.3128643 0.2523651 0.05473952 0.009469174 0.008308497 0.008581068 0.01956419
155316020792262656 588010135728488567 0 0.0380048 0.117042 0.08611841 0.06246026 0.04736172 0.03358005 1.270212 0.6327705 0.3766747 0.3366299 0.03843172 0.00822924 0.007534434 0.008496403 0.01471905
155597491432062976 588010135729209570 0 0.22307 0.09366833 0.06892027 0.04998673 0.03790342 0.026874 1.318148 0.9776554 0.4416218 0.2690201 0.09007265 0.01370655 0.008424726 0.008272174 0.02281577
155597493449523200 588010135729274935 0 0.0295971 0.08421816 0.06196692 0.04494358 0.03407935 0.02416269 1.323839 0.4680538 0.2477942 0.1864738 0.02783852 0.004724136 0.004403037 0.004913534 0.01381015
155878997098496000 588010135729471662 0 0.116863 0.07156349 0.05265573 0.03819033 0.02895857 0.02053199 1.375196 0.7069225 0.3505421 0.2975655 0.06506034 0.01025215 0.00904326 0.009365353 0.021784
156160476110127104 588010135730520202 0 0.0406534 0.09362431 0.06888787 0.04996324 0.03788561 0.02686137 1.12011 0.3269749 0.1971569 0.1295319 0.03445458 0.007993974 0.007605914 0.01092187 0.02287814
156723387111047168 588010135732355185 0 0.196781 0.06557442 0.04824903 0.03499422 0.02653506 0.01881369 1.163273 0.8575439 0.459549 0.2524948 0.04476017 0.008232752 0.005842478 0.005634867 0.01463513
156160477804625920 588010135731044584 0 0.0665756 0.1110874 0.08173706 0.05928254 0.04495215 0.03187164 1.161892 0.5032978 0.3002949 0.1733608 0.02132446 0.004793773 0.004220584 0.004394207 0.01065955
155316021006172160 588010136265162894 0 0.21233 0.1083963 0.07975698 0.05784641 0.04386318 0.03109954 1.903673 1.293884 0.4982185 0.3237228 0.163881 0.01404651 0.00741781 0.007114111 0.01936515
155597493613101056 588010136266277052 0 0.0602445 0.08187737 0.06024459 0.0436944 0.03313214 0.0234911 1.65789 0.7658043 0.5050964 0.2316551 0.04717499 0.006450284 0.004994233 0.004680475 0.012309
155034401791541248 588010136801181884 0 0.101952 0.1414581 0.1040835 0.07549004 0.05724182 0.04058516 1.598793 0.8203983 0.3496323 0.3132458 0.06176869 0.01038864 0.006828035 0.007084576 0.01432881
155316022860054528 588010136802689212 0 0.136444 0.1262052 0.09286058 0.06735024 0.05106965 0.03620902 1.869619 1.022554 0.4941025 0.3624687 0.1106334 0.01075473 0.00664707 0.006673879 0.01349369
155878997362737152 588010136803082512 0 0.057332 0.09611713 0.07072207 0.05129355 0.03889434 0.02757658 1.851032 0.8575306 0.386034 0.335598 0.02856236 0.004212631 0.00320363 0.00332375 0.005696712
156160476617637888 588010136803868805 0 0.124811 0.07798024 0.05737712 0.04161467 0.03155515 0.02237299 1.410393 0.740509 0.3837547 0.250679 0.05430807 0.008397842 0.006312298 0.00690422 0.01542064
154753020825960448 588010137337135272 0 0.181895 0.1668772 0.1227866 0.08905512 0.0675278 0.04787805 2.281553 1.217745 0.4753246 0.3491993 0.2180374 0.01354892 0.007221311 0.006945094 0.01488806
155316021891170304 588010137339035848 0 0.0730131 0.1296503 0.09539545 0.06918874 0.05246373 0.03719744 1.644463 0.7809448 0.390852 0.2810163 0.0373659 0.005201067 0.004044969 0.004158129 0.008301454
155316021878587392 588010137339101279 0 0.00224923 0.1165349 0.08574524 0.0621896 0.04715649 0.03343454 1.248217 0.4988632 0.2653999 0.8390074 0.005252363 0.003885015 0.002627588 0.003332898 0.01740059
155597492447084544 588010137339429007 0 0.0726163 0.1190212 0.08757465 0.06351645 0.04816259 0.03414788 1.519405 0.8529606 0.471077 0.3347607 0.05175282 0.006814808 0.004930797 0.004885033 0.009811946
155597492883292160 588010137339953405 0 0.219388 0.08879501 0.06533453 0.04738605 0.0359314 0.02547581 1.325636 0.7681828 0.4300594 0.2349586 0.06984442 0.01015243 0.007586513 0.00762405 0.01864864
156160477041262592 588010137341395147 0 0.123289 0.09873491 0.0726482 0.05269054 0.03995364 0.02832763 1.773655 0.9603786 0.4745407 0.3739395 0.09661776 0.0105023 0.006972847 0.007385828 0.01442624
156443094416359424 588010137341985130 0 0.051327 0.1132454 0.08332486 0.06043414 0.04582538 0.03249076 1.123213 0.4015694 0.2181282 0.1041489 0.06598762 0.01029851 0.01085553 0.01284724 0.0383895
156160477028679680 588010137341460640 0 0.0444906 0.115637 0.08508463 0.06171047 0.04679318 0.03317695 1.26881 0.5904827 0.3077307 0.2149105 0.02682258 0.00487654 0.00490746 0.00456179 0.01028884
156160476974153728 588010137341001929 0 0.163557 0.1044373 0.07684396 0.05573365 0.04226114 0.02996368 2.017113 1.19149 0.4851646 0.3576279 0.1275485 0.01075352 0.006867789 0.006918933 0.01271238
158976187857633280 588010358528147717 0 0.206855 0.2245558 0.165226 0.1198357 0.09086777 0.06442638 1.731997 1.065573 0.4225922 0.2518654 0.1238983 0.01121911 0.006721292 0.006055046 0.01422708
159257666625994752 588010358529851676 0 0.056843 0.2726604 0.200621 0.1455071 0.1103336 0.07822789 1.076962 0.4581146 0.2884617 0.1699066 0.02759252 0.005386255 0.0048173 0.004566316 0.01072838
158976187954102272 588010359064822100 0 0.0766255 0.200421 0.1474679 0.106956 0.08110148 0.05750196 2.142157 0.9229107 0.4169865 0.3230858 0.08852724 0.007637155 0.005231306 0.005028109 0.01060234
158976189015261184 588010359064690965 0 0.0784944 0.153537 0.1129711 0.08193605 0.06212962 0.04405068 1.888832 0.8766289 0.4139843 0.3152866 0.04455918 0.004996745 0.003622548 0.003545147 0.007363387
158976189468246016 588010359602085937 0 0.0729588 0.1389212 0.1022169 0.07413625 0.05621527 0.03985733 1.623732 0.6189194 0.3008089 0.2142677 0.02118528 0.003857816 0.003325314 0.003413904 0.007308556
165449261675184128 587726016160727273 0 0.190582 0.2098321 0.1543925 0.1119783 0.08490977 0.06020208 1.26577 0.8673363 0.4333649 0.3170624 0.0765747 0.01061598 0.008600682 0.009121929 0.02029857
161509897047900160 587726033846403205 0 0.104839 0.1187637 0.08738522 0.06337906 0.04805842 0.03407402 0.9695129 0.4640484 0.3539486 0.1389771 0.0397728 0.009103041 0.007536538 0.008506743 0.02231303
158976189476634624 588010360138891521 0 0.0760488 0.198407 0.145986 0.1058812 0.0802865 0.05692413 1.513975 0.726759 0.3954754 0.2780447 0.02721242 0.00450585 0.003742324 0.003949356 0.006654688
158976188784574464 588010360138432862 0 0.0382064 0.1863435 0.1371098 0.09944346 0.07540496 0.05346306 0.9170914 0.2772789 0.2134705 0.1187782 0.02780212 0.006749397 0.006757364 0.007773899 0.01782385
165167774354636800 587726100412235945 0 0.0262949 0.1869291 0.1375407 0.09975596 0.07564192 0.05363107 1.216026 0.4532471 0.2118816 0.1470861 0.03755165 0.005289394 0.005108539 0.006168563 0.01896232
165730818776367104 587726100413939910 0 0.0289419 0.2384319 0.1754359 0.1272407 0.09648281 0.06840751 1.606388 0.6750011 0.2960415 0.2620583 0.1135115 0.01018511 0.008344479 0.008938746 0.024407
166293819396980736 587726100416168191 0 0.134199 0.2043303 0.1503443 0.1090422 0.0826834 0.05862356 1.686996 1.057772 0.4185295 0.3713913 0.1171849 0.01058852 0.006689417 0.006544155 0.01456284
166575144951611392 587726100416430428 0 0.110665 0.2340123 0.1721841 0.1248822 0.09469441 0.06713952 1.503815 0.7304249 0.3683491 0.2963428 0.1092694 0.01016346 0.008044248 0.008356662 0.02210893
166575145060663296 587726100953301170 0 0.0951349 0.2140255 0.1574779 0.1142161 0.08660661 0.06140517 0.9615841 0.4964466 0.3203354 0.1490822 0.04685654 0.009000002 0.008552993 0.008993251 0.02513979
164886317262438400 587726101484798125 0 0.0554266 0.1386522 0.102019 0.07399267 0.0561064 0.03978014 1.646717 0.8062363 0.4280815 0.4362593 0.06747424 0.00707909 0.005509331 0.005541245 0.0143583
164323486892818432 587726101483356289 0 0.138048 0.1280935 0.09424996 0.06835794 0.05183375 0.03675078 1.589428 0.7775459 0.3980808 0.3081417 0.08630064 0.01076015 0.007947599 0.00810915 0.02388542
164886317644120064 587726101485191300 0 0.169602 0.1694653 0.124691 0.09043629 0.0685751 0.0486206 1.904381 1.186512 0.4467392 0.3814011 0.1633588 0.01224766 0.007376166 0.00757829 0.02008352
165167775768117248 587726101486043330 0 0.223992 0.2232293 0.16425 0.1191278 0.090331 0.0640458 1.412529 0.7745361 0.436348 0.2328739 0.1008624 0.0112593 0.008768923 0.008743011 0.02969687
165449263109636096 587726101486567600 0 0.123517 0.1707693 0.1256504 0.09113216 0.06910276 0.04899472 1.38014 0.7187014 0.4026327 0.2539501 0.03150991 0.004682575 0.004232104 0.004378406 0.01096884
166012336505618432 587726101488795887 0 0.176501 0.2931816 0.2157202 0.1564583 0.1186376 0.08411554 1.773729 0.942915 0.4274368 0.3040085 0.1547874 0.01291838 0.009141961 0.009143108 0.02524519
166012337436753920 587726101488337037 0 0.165267 0.2641857 0.1943853 0.1409844 0.1069042 0.07579643 2.120049 1.123508 0.4479198 0.3291073 0.174336 0.01246425 0.007251486 0.006770392 0.01824234
164041970308612096 587726102019702928 0 0.138926 0.1176934 0.0865977 0.06280787 0.04762531 0.03376694 1.325056 0.7528439 0.4201565 0.2794418 0.04765232 0.007546006 0.005866144 0.006462114 0.01469931
164323488448905216 587726102020751629 0 0.180169 0.165594 0.1218425 0.08837034 0.06700855 0.0475099 2.265888 1.233152 0.5294533 0.3321247 0.2361301 0.0148462 0.008491961 0.008776994 0.01896281
164041969801101312 587726102019178692 0 0.179148 0.138473 0.1018871 0.07389701 0.05603386 0.03972871 1.851379 1.095013 0.4325581 0.2729206 0.1130837 0.0111321 0.006912004 0.007701216 0.016561
164886317379878912 587726102021931218 0 0.0722574 0.1674289 0.1231926 0.08934953 0.06775104 0.04803634 1.637302 0.7897396 0.4408283 0.2858772 0.1072503 0.01146857 0.008454181 0.009128896 0.02222419
166575145408790528 587726102026911984 0 0.100067 0.2223779 0.1636236 0.1186735 0.08998648 0.06380154 1.032173 0.4767246 0.2975712 0.1346798 0.04944237 0.009041583 0.008231545 0.009912378 0.02695804
166293821875814400 587726102026780982 0 0.0779443 0.2119071 0.1559192 0.1130856 0.08574941 0.0607974 1.065584 0.5073605 0.2630692 0.137455 0.06082368 0.01010029 0.009291943 0.01137151 0.03148403
164041970241503232 587726102556508379 0 0.0881183 0.1164637 0.0856929 0.06215164 0.04712771 0.03341413 1.66581 0.8504143 0.3696918 0.2544842 0.08217924 0.009003398 0.006496272 0.007178225 0.01768432
164041970417664000 587726102556508396 0 0.0905141 0.1101438 0.08104272 0.05877894 0.04457029 0.03160089 1.832243 0.9141064 0.4123402 0.2982883 0.06302802 0.006554866 0.0047072 0.004959672 0.01093038
164041969713020928 587726102556311738 0 0.135593 0.1315389 0.09678508 0.07019661 0.05322797 0.03773929 1.390905 0.6948109 0.3524323 0.2280521 0.1074431 0.01218774 0.00990869 0.01266227 0.03436655
164323487819759616 587726102557163729 0 0.0582518 0.1276884 0.09395193 0.06814178 0.05166985 0.03663457 1.536684 0.6871147 0.4344234 0.3131256 0.1110496 0.01139934 0.009253731 0.01026313 0.02797307
